floyd_stance,floyd_followup,username,date,text,hash
0,0,Dell,2020-05-12,"Maintaining a healthy #learnfromhome lifestyle means setting boundaries with your technology. When making the switch to learning remotely, don’t forget to unplug from time to time. Explore more of our remote learning tips: https://t.co/yirVwgnAJy https://t.co/S8P2SBIe8y",h6213675623553974823
0,0,Dell,2020-05-13,"@saradietschy We love you too, Sara! We'll check into how to better keep you up to date 💙 Please stay tuned and thanks!",h13831745772458585434
0,0,Dell,2020-05-13,"Colossal power. Optimum design.
Introducing the new #DellXPS 17.  
Coming this summer. https://t.co/13QckbRFNY https://t.co/0Tb6nZ9BKH",h3919202648544583519
0,0,Dell,2020-05-13,"For those who create to the beat of their own drum, the new #DellXPS 15 Creator Edition has massive flash storage and 10th gen @intel processors to keep inspiration moving forward. https://t.co/R3Yazkw9v1 https://t.co/cpOOZ4iixk",h984578747483472925
0,0,Dell,2020-05-13,"@MaurizioRaniolo abbiamo creato il documento al link seguente che risponde alle domande di questo tipo che ci sono state poste più frequentemente:
https://t.co/Do7p8sWcyo",h14050610901637119227
0,0,Dell,2020-05-13,"@MaurizioRaniolo Purtroppo non sono disponibili operatori prevendita telefonici o di chat; per questa ragione per domande di natura commerciale, marketing e aiuto a completare il suo ordine,",h6501558163246633354
0,0,Dell,2020-05-13,"@MaurizioRaniolo Buongiorno e grazie per averci contattato;
ha raggiunto la pagina di supporto tecnico per pc in garanzia e problemi su ordini effettuati per clienti privati.
Su questa piattaforma non possiamo fornire alcun supporto pre-vendita o marketing.",h13469782874652480937
0,0,Dell,2020-05-13,"With a vibrant screen, nonstop performance, and a stunning design, the new #DellXPS 15 laptop makes your vision more vivid. 
https://t.co/pZv5TYQgVH https://t.co/cpwYX2aTL0",h18294280363903323279
0,0,Dell,2020-05-13,"Announcing the strong, durable XPS 15 and XPS 17, with an all-new lightweight design. Both are equipped with 4-sided InfinityEdge displays giving you the ability to see and do more. 

Available now: XPS 15 
Coming this summer: XPS 17 
https://t.co/SeOUJJWJiF #DellXPS",h15650228532152368769
0,0,Dell,2020-05-14,"On May 19th, witness a new generation of intelligent business PC's powered by Dell Optimizer. Join us to learn more. https://t.co/Amc01O6s0v https://t.co/Qz1OG4ZO5M",h17058044207296427843
0,0,Dell,2020-05-15,@CTOAdvisor Glad to hear that you're just as excited about it as we are Keith! 💙,h15817976408952376345
0,0,Dell,2020-05-15,"Your data matters to us. You should be able to access it, move it, and enjoy it as easily as possible, no matter what PC you’re using. Move files and settings from your old computer to your new Dell with #DellMigrate: https://t.co/CMrfyZhWDc https://t.co/jBmJ8PRJLR",h18286801661055485094
0,0,Dell,2020-05-16,@Oxcanhosting Thanks for your loyalty and support Steve - much appreciated! 💙,h12917677429327745331
0,0,Dell,2020-05-18,"Can’t wait to check out our new ultra-premium #Latitude9510? Neither can we! So in these digital times, we wanted to share the joy of unboxing this new addition to the portfolio! Watch now...https://t.co/6d63f7VnzB https://t.co/6aGE7442oW",h14763266749637065682
0,0,Dell,2020-05-19,"Meet the Precision 5750 mobile workstation, featuring #AI that learns how you work. It's as powerful as it is intelligent. Catch up on today's virtual new event: https://t.co/AZ5OItSsTM https://t.co/kwmiu7rDlO",h7859780058332753885
0,0,Dell,2020-05-19,"Introducing the new Dell #OptiPlex desktop family, powered by Dell Optimizer. Intelligence you can rely on. Watch the on-demand virtual event replay:  https://t.co/Cf5guSML4k https://t.co/s8DBrzm6aN",h1084864258106600728
0,0,Dell,2020-05-19,Meet the Latitude 9510 laptop and 2-in-1 featuring Dell Optimizer with built-in AI that learns how you work. Catch the on-demand virtual event replay ➡️: https://t.co/yBtJDZPc9k https://t.co/Pdzj4CtTz5,h13591438734878018198
0,0,Dell,2020-05-19,"Meet our new #Latitude, #Precision, and #OptiPlex commercial PCs that push the boundaries of first-to-market innovation.
✅ 5G and AI-based productivity features
✅ Thermal innovations
✅ Commitment to sustainable designs
https://t.co/zocXfyUOmM",h17428683834281078428
0,0,Dell,2020-05-20,"For singer, songwriter, and producer, @maxfrost, having powerful instruments with which to create is critical. From piano to guitar to #DellPrecision, his equipment helps to bring his ideas to life. https://t.co/yTdtEokMxs https://t.co/bjrhmHEmw2",h4011282815210689064
0,0,Dell,2020-05-20,@rgrodgers Thanks for your support Rick - we truly appreciate your endorsement!,h4129283293287048491
0,0,Dell,2020-05-20,@cgl_119 So glad to hear that we were able to help Dr. Caroline!,h2969536830850381647
0,0,Dell,2020-05-20,"What we kept hearing from customers is that performance is number one for Precision mobile workstations. But the second most important is smaller, thinner and lighter. – Mano Gialusis, Product Manager. https://t.co/a7Uyrw7sdY https://t.co/419dzaGN8T",h3386500625847771822
0,0,Dell,2020-05-21,@jalen706 We're so happy to have you Jalen - congrats and welcome to the family! 💙,h15018260218077400547
0,0,Dell,2020-05-21,"Get consumed by the power and performance of the #Dell G5 15 gaming laptop with SmartShift technology and #Windows10Home. 
https://t.co/ris6Oqu2fW https://t.co/aDsT1xJG9d",h6202814389693201467
0,0,Dell,2020-05-21,"Ultimate connectivity. With the Latitude 9510, you'll get more work done faster. Learn about our latest Latitude innovations: https://t.co/C2hA3gSpiF #DellLatitude https://t.co/bC2z6KiTrp",h16482428965442675916
0,0,Dell,2020-05-26,"@huggzy No doubt that she'll be an expert on that ""puwter"" in no time Leanne - literally the sweetest image ever! Thanks for sharing! 💙",h13038898798797527399
0,0,Dell,2020-05-27,"Explore every shade of your imagination on the new Dell XPS Creator Edition, including 10th gen @intel processors and @NVIDIACreators graphics to power your colorful concepts. https://t.co/dMxFKi7xuW https://t.co/qUnGLXtN7g",h14955664974207047732
0,0,Dell,2020-05-27,Little things aren’t just important. They’re what matters most. #DellXPS https://t.co/FQx9Xe3xia,h11106131746002153238
0,0,Dell,2020-05-28,"Your PC can't get in the way of your productivity. It's got to do what you want it to do when you need it to. It's that simple. The new #OptiPlex family we're announcing today is designed to do just that. - Dave Lincoln, VP, Dell Fixed Computing. https://t.co/z7JvC36aqq https://t.co/2lNFITVM8W",h7514283643017911226
0,0,Dell,2020-05-28,The #littlethings can be the simplest things. #DellXPS https://t.co/nFM7KU3zMM,h7665693015878006801
0,0,Dell,2020-06-01,"@amimashoeb89 Hi Dr. Amina - Very sorry that you haven't received a response from @DellCares as of yet, so I'm tagging them in here. Someone should be with you shortly. Thanks for reaching out!
Alicia",h6092416328961756282
0,0,Dell,2020-06-01,"@marcusdeminco Por favor, para manter a segurança e a privacidade dos seus dados, edite sua postagem, remova suas informações e nos mande uma mensagem privada.",h5558311302256704624
0,0,Dell,2020-06-02,"@i_love_bots Por favor, para manter a segurança e a privacidade dos seus dados, edite sua postagem, remova suas informações e nos mande uma mensagem privada.",h4892158102521225928
0,0,Dell,2020-06-10,"Introducing the world's most intelligent business PCs, powered by Dell Optimizer with built-in AI that adapts to the way you work. Learn more: https://t.co/Arcm3UfwyI https://t.co/qiYhf1VLjZ",h6927706274345862022
0,0,Dell,2020-06-10,"Thank you, @deontethompson. We're listening, we're learning. We're committed to working together to drive change. https://t.co/5FnveeirGF",h17902326097013220763
0,0,Dell,2020-06-10,"Capture every detail of your vision faster on the new #DellXPS 17 Creator Edition with 
@NVIDIACreators #RTXStudio graphics. Made for those who see the world through a different lens. https://t.co/YzIeyeeywv https://t.co/1YOyu6HUYu",h8752073644741269865
0,0,Dell,2020-06-11,"Celebrate their achievements with top tech from  @Dell, @Bose, @Epson, @Logitech, @Samsung, @VisionTek and more.  
Shop Dell Grad Gift Guide: https://t.co/rzrlU35YjD https://t.co/hNCy8aaUSH",h2649585773958384083
0,0,Dell,2020-06-12,Staying connected means never losing the #littlethings in life. #DellXPS https://t.co/FVbari4B9z,h17475925206510104096
0,0,Dell,2020-06-13,"#DYK that optimal screen sizes for your home office can range from 24"" to 49""? See tips for choosing the right monitor for you ➡️ https://t.co/aN22Yorx6E #monitorsforwork https://t.co/GnQzhZ3Qa1",h4075085011962993439
0,0,Dell,2020-06-14,You don’t have to look very far to find the #littlethings. #DellXPS https://t.co/iLMYnqei9G,h10950130583047869106
0,0,DellTech,2020-05-04,Security specialists offer tips and advice on strategies for staying safe while working from home: https://t.co/b6VOj3EyWv #cybersecurity,h13476174423726667267
0,0,DellTech,2020-05-04,@trishtravis @MichaelDell We're looking forward to the future too! Thank you for being part of our journey Trish💙,h16828535929733575439
0,0,DellTech,2020-05-04,@Princeexpert @Dell @MichaelDell Thank you for sharing! 💙,h10185119050761533166
0,0,DellTech,2020-05-04,@SFSmitty1st @MichaelDell Thank you for being part of our journey!💙,h6068467224279939669
0,0,DellTech,2020-05-04,"@Hydra_Den @Dell @MichaelDell Sounds like an amazing decade! Congrats on all you've accomplished, and wishing you many more successes to come💙",h10789157809199408906
0,0,DellTech,2020-05-05,"Whether you choose to pay for technology as you grow, or as you use it, or as a service, we’ve got you covered. See what's new in #DellTechOnDemand: https://t.co/NsHJ6Ya1zd https://t.co/PKNSyYNrM7",h12273113227754572278
0,0,DellTech,2020-05-06,"Dell Technologies Advisors are here to help, standing by you every step of the way 💙 : https://t.co/Hg1Vt4JKZ3 https://t.co/WxEkyD9Wrg",h5727917074454969834
0,0,DellTech,2020-05-06,👏👏👏 💙 https://t.co/n3cW1xDxtS,h16211526325235387387
0,0,DellTech,2020-05-06,What has inspired you lately? Hear @MichaelDell and @WalterIsaacson talk about what comes next on a special episode of Trailblazers: https://t.co/btex5IpUdU 🎧 #podcast https://t.co/YQiPJIRLuT,h7766785181649113254
0,0,DellTech,2020-05-07,"Explore the “EdTech"" innovations helping teachers and students connect via live-streamed sessions, app-fueled experiences, and even virtual field trips 🏫 ➡️ https://t.co/cvcSe8nkae https://t.co/d56JrgAlr2",h3298026032956492838
0,0,DellTech,2020-05-07,"Delivering medication, providing entertainment, disinfecting hospitals and schools - robots are reinforcing the ranks of essential workers ➡️ https://t.co/wUFSysbLR1 #healthcare #AI",h13413411446195658666
0,0,DellTech,2020-05-08,"Thank you teachers for your passion, dedication and adaptability, and for continuing to better our communities every day #TeacherAppreciationWeek 💙 📚 https://t.co/qf1M51IOj9 https://t.co/HV449Cb0Vp",h5118606902348281671
0,0,DellTech,2020-05-08,"A Dell Technologies Advisor is standing by, ready to get you the technology solutions your #smallbusiness needs. https://t.co/YYLRnIti8S https://t.co/GQgefx85jd",h157309761018147516
0,0,DellTech,2020-05-09,"An all-star lineup of podcasters with #SmallBusiness advice streaming now through May 31st on Spotify, Apple Podcasts and https://t.co/JqPkJq8PYh. Listen in: https://t.co/mYyEIi0mSj https://t.co/CB21g06rrK",h16503186561841615344
0,0,DellTech,2020-05-09,Tune in to PowerChat for a discussion on how #IoT and #edge computing are improving efficiency and customer experience and safety in #retail: https://t.co/75I8tH0TPM 🎧 #computervision https://t.co/ihmM8EacOl,h12134162619922420545
0,0,DellTech,2020-05-10,Happy #MothersDay to all the incredible moms who wear so many hats every single day! 💙 https://t.co/S5QqLwThgd,h5065346442048306660
0,0,DellTech,2020-05-11,"From your phone to your laptop and beyond, our Unified Workspace solution creates a seamless, secure work-from-home experience. Learn more: https://t.co/4VKEH1Q7xA https://t.co/v6MrbBI5Sh",h16690754364973119684
0,0,DellTech,2020-05-12,"Not all jobs can be done at home, but as companies consider returning to site an increasing number are making #remotework a component of their strategy @usnews: https://t.co/Urn3pUkp00 #ReturnToOffice #workforcetransformation",h17896875036687479422
0,0,DellTech,2020-05-12,@DellEMCProtect @UnderArmour 💪💪💪,h1532089087791793646
